id,start_date,motion:name,motion:number,motion:document,sources:link:url,legislative_session_id,result,counts:option:yes,counts:option:no,counts:option:abstain,number_of_people,present,identifier
48842,2018-12-13,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, v části týkající se svěření správy věcí z vlastnictví hlavního města Prahy městským částem Praha 5, Praha 6, Praha 7, Praha 10, Praha 13, Praha 14, Praha 20, Praha - Kunratice a v části týkající se odejmutí správy svěřených věcí z vlastnictví hlavního města Prahy městským čátem Praha 4, Praha - Dolní Počernice, Praha - Nedvězí a Praha 17",21,Z-6906,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48842,2,pass,56,0,0,65,56,48842
48844,2018-12-13,k návrhu obecně závazné vyhlášky hlavního města Prahy o aktualizaci cenové mapy stavebních pozemků na území hl.m. Prahy pro rok 2019,22,Z-6846,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48844,2,pass,55,0,0,65,55,48844
48846,2018-12-13,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48846,2,pass,54,0,0,65,54,48846
48848,2018-12-13,k návrhu na úplatné nabytí pozemku parc.č. 4534/3 k.ú. Horní Počernice,23,Z-6600,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48848,2,pass,54,0,0,65,54,48848
48850,2018-12-13,"k návrhu na úplatné nabytí pozemku parc. č. 3042 v k. ú. Krč, obec Praha, do vlastnictví hlavního města Prahy",24,Z-6669,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48850,2,pass,54,0,0,65,54,48850
48852,2018-12-13,"k návrhu na úplatné nabytí pozemku parc. č. St.222 a částí pozemku parc. č.36/15, dle GP oddělených a nově označených, jako pozemky parc. č. 36/25 a parc. č. 36/26, vše v k.ú. Podolanka, okres  Praha - východ ze SJM manželů Jiřiny a Vladimíra Wohlrathových do vlastnictví hlavního města Prahy",25,Z-6737,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48852,2,pass,54,0,0,65,54,48852
48854,2018-12-13,k návrhu na úplatné nabytí spoluvlastnických podílů k pozemkům v k.ú. Modřany,26,Z-6748,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48854,2,pass,54,0,0,65,54,48854
48856,2018-12-13,"k návrhu na úplatné nabytí pozemků parc.č. 4/10, 5/2, 5/3 k.ú. Královice do vlastnictví hl.m.Prahy",27,Z-6714,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48856,2,pass,53,0,0,65,53,48856
48858,2018-12-13,"k návrhu na bezúplatné nabytí pozemku včetně komunikace v k.ú. Dolní Počernice z vlastnictví společnosti Sekyra Group, a.s. do vlastnictví hl.m. Prahy",28,Z-6606,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48858,2,pass,56,0,0,65,56,48858
48860,2018-12-13,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48860,2,pass,56,0,0,65,56,48860
48862,2018-12-13,k návrhu na úplatný převod částí pozemku parc. č. 4898 v k.ú. Smíchov,29,Z-6696,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48862,2,pass,56,0,0,65,56,48862
48864,2018-12-13,"k návrhu na schválení úplatného převodu části pozemku parc. č. 10 o výměře 6 m2, k.ú. Bubeneč",30,Z-6914,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48864,2,pass,57,0,0,65,57,48864
48866,2018-12-13,k návrhu prodeje pozemku parc.č. 4635/812 v k.ú. Modřany,31,Z-6762,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48866,2,pass,54,0,0,65,54,48866
48868,2018-12-13,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48868,2,pass,53,0,0,65,53,48868
48870,2018-12-13,"k návrhu na zrušení a vypořádání spoluvlastnictví k pozemkům parc.č. 4690/5, 4680/9, 4686/1, 4680/1, 4685/1 a 4681/7, vše  k.ú. Smíchov",32,Z-6680,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48870,2,pass,56,0,0,65,56,48870
48872,2018-12-13,"k návrhu na zrušení a vypořádání spoluvlastnictví k pozemkům parc.č.4750, 4753, 4754, 4756/1, 4756/2 vše  k.ú. Smíchov a k návrhu na zřízení služebnosti k pozemkům parc.č. 4750 a 4753 k.ú. Smíchov",33,Z-6658,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48872,2,pass,53,0,0,65,53,48872
48874,2018-12-13,k návrhu na zrušení a vypořádání spoluvlastnictví k pozemku parc.č. 571/2 k.ú. Šeberov,34,Z-6736,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48874,2,pass,56,0,0,65,56,48874
48876,2018-12-13,k návrhu na zajištění a financování lékařské pohotovostní služby hlavním městem Prahou v roce 2019,35,Z-6903,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48876,2,pass,54,0,0,65,54,48876
48878,2018-12-13,"k návrhu na poskytnutí finančních prostředků formou jednorázové účelové individuální neinvestiční dotace poskytovatelům zdravotních služeb, kteří poskytují lékařskou pohotovostní službu z kap. 0505 v roce 2018",36,Z-6858,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48878,2,pass,52,0,0,65,52,48878
48880,2018-12-13,"k návrhu na poskytnutí finančních prostředků formou jednorázové účelové individuální investiční dotace poskytovatelům zdravotních služeb, kteří poskytují lékařskou pohotovostní službu z kap. 0505 v roce 2018",37,Z-6859,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48880,2,pass,54,0,0,65,54,48880
48882,2018-12-13,k návrhu Střednědobého plánu rozvoje sociálních služeb na území HMP pro období 2019 -2021 a Pověření k poskytování služby obecného hospodářského zájmu,38,Z-6910,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48882,2,pass,53,0,0,65,53,48882
48884,2018-12-13,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48884,2,pass,50,0,0,65,50,48884
48886,2018-12-13,k návrhu na změnu zřizovací listiny příspěvkové organizace hlavního města Prahy Domov pro osoby se zdravotním postižením Sulická,39,Z-6777,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48886,2,pass,54,0,0,65,54,48886
48888,2018-12-13,k návrhu na změnu zřizovací listiny příspěvkové organizace hlavního města Prahy Centrum sociálních služeb Praha,40,Z-6778,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48888,2,pass,54,0,0,65,54,48888
48890,2018-12-13,k návrhu na změnu zřizovací listiny příspěvkové organizace hl. m. Prahy Domov pro osoby se zdravotním postižením Lochovice,41,Z-6808,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48890,2,pass,54,0,0,65,54,48890
48892,2018-12-13,k návrhu na změnu zřizovací listiny příspěvkové organizace hl. m. Prahy Domov pro osoby se zdravotním postižením Leontýn,42,Z-6828,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48892,2,pass,52,0,0,65,52,48892
48894,2018-12-13,k návrhu na poskytnutí účelové investiční dotace městským částem na rozvoj sportovní infrastruktury na vrub kapitoly 0464,43,Z-6827,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48894,2,pass,54,0,0,65,54,48894
48896,2018-12-13,"k podání žádosti o poskytnutí dotace MŠMT v rámci výzvy V4 Sport, investice 2019/2020",44,Z-6896,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48896,2,pass,55,0,0,65,55,48896
48898,2018-12-13,"k návrhu na poskytnutí účelové investiční dotace Českému atletickému svazu, z.s., na vypracování projektové dokumentace ke stavbě atletické haly v Praze",45,Z-6835,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48898,2,pass,47,0,1,65,48,48898
48900,2018-12-13,"k návrhu na uzavření dodatků k Veřejnoprávním smlouvám o poskytnutí účelové dotace s příjemci dotace Tělovýchovná jednota Slovan Bohnice - Praha 8 z.s., Spartak Hrdlořezy, z.s. a Sportovní klub Dolní Měcholupy,o.s.",46,Z-6885,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48900,2,pass,49,0,0,65,49,48900
48902,2018-12-13,k návrhu na schválení výpovědi Veřejnoprávní smlouvy o poskytnutí účelové dotace - víceletého grantu č. DOT/64/01/005494/2017 ze dne 6.3.2017 uzavřené se spolkem Fotbalová asociace České republiky,47,Z-6909,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48902,2,pass,51,0,0,65,51,48902
48904,2018-12-13,k návrhu na úpravu rozpočtu vlastního hl. m. Prahy v kapitole 0464 a poskytnutí jednorázové investiční dotace městské části Praha 13,48,Z-6838,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48904,2,pass,54,0,0,65,54,48904
48906,2018-12-13,k návrhu na změnu charakteru účelové investiční dotace poskytnuté MČ Praha 3 na modernizaci vybavení dětského dopravního hřiště,49,Z-6862,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48906,2,pass,54,0,0,65,54,48906
48908,2018-12-13,k návrhu na změnu účelu části finančních prostředků ponechaných MČ Praha 4 k čerpání v roce 2018,50,Z-6907,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48908,2,pass,56,0,0,65,56,48908
48910,2018-12-13,"k záměru na spolufinancování investičních projektů v oblasti sportu podpořených Ministerstvem školství, mládeže a tělovýchovy",51,Z-6848,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48910,2,pass,53,0,0,65,53,48910
48912,2018-12-13,k aktualizaci Regionální inovační strategie hlavního města Prahy,52,Z-6868,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48912,2,pass,54,0,0,65,54,48912
48914,2018-12-13,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48914,2,pass,51,0,0,65,51,48914
48916,2018-12-13,"k návrhu na změnu zřizovací listiny příspěvkové organizace Dětský domov a Školní jídelna, Praha 9 - Klánovice, Smržovská 77",53,Z-6829,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48916,2,pass,55,0,0,65,55,48916
48918,2018-12-13,k návrhu na změnu zřizovací listiny příspěvkové organizace Odborné učiliště Vyšehrad,54,Z-6837,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48918,2,pass,56,0,0,65,56,48918
48920,2018-12-13,úprava rozpočtu vlastního hlavního města Prahy v roce 2018 v kapitole 0811,55,Z-6850,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48920,2,pass,52,0,0,65,52,48920
48922,2018-12-13,"k návrhu na úpravu rozpočtu kapitoly 06, odboru 62 - KUC MHMP a poskytnutí individuální účelové dotace v oblasti kultury v roce 2018",56,Z-6821,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48922,2,pass,54,0,0,65,54,48922
48924,2018-12-13,k revokaci usnesení Zastupitelstva HMP č. 37/129 ze dne 17.5.2018 k návrhu na udělení grantů hl. m. Prahy vlastníkům památkově významných objektů v roce 2018 a k návrhu na úpravu rozpočtu kap. 06,57,Z-6864,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48924,2,pass,56,0,0,65,56,48924
48926,2018-12-13,k návrhu personálních změn ve výborech ZHMP,58,Z-6924,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48926,2,pass,55,0,0,65,55,48926
48928,2019-01-24,složení návrhového výboru,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48928,3,pass,60,,,65,60,48928
48930,2019-01-24,procedurální návrh – zrušit omezení na rozpravu při návrhu programu jednání     (Chabr),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48930,3,fail,29,,25,65,54,48930
48932,2019-01-24,"zařadit informace o problematice Taxi – Uber, jako bod č. 1  (Nepil)",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48932,3,fail,25,,37,65,62,48932
48934,2019-01-24,"zařadit informace o systému výběrových řízení do městských akciových společností - kdo a jak nominoval pana Tuláka, jako bod č. 12   (Nepil)",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48934,3,fail,25,,38,65,63,48934
48936,2019-01-24,zařadit změnu jednacího řádu ZHMP jako bod č. 1  (Nacher),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48936,3,fail,26,,37,65,63,48936
48938,2019-01-24,"zařadit informace, proč byl odvolán předseda představenstva Pražské vodohospodářské společnosti, jako bod č. 1   (Nepil)",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=48938,3,fail,27,,35,65,62,48938
